acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0961,['Ray Charles'],0.328,388133,0.483,0,6JI3xtyKGCrRDE5wvIe7hL,0.852,8,0.941,-17.715,1,"Blues Waltz - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",13,1958,0.0468,173.05200000000005,0.708,1958
0.809,['The Louvin Brothers'],0.6709999999999999,159000,0.412,0,6K3jL1dXVGWkK3KGlWA5YB,0.0,0,0.307,-11.186,1,Love Thy Neighbor As Thyself,11,1958-01-01,0.0345,121.299,0.8809999999999999,1958
0.715,['Tito Puente & His Orchestra'],0.588,163436,0.726,0,6MVyYlj3vMWovDATNVKZP2,0.343,2,0.107,-6.242000000000001,0,Flamenco Mood,13,1958-12-31,0.0505,107.669,0.735,1958
0.488,['Martin Denny'],0.301,186000,0.249,0,6UMAEsJEaKEN7Y2GXtid5a,0.0012,1,0.112,-16.408,1,Forbidden Island,10,1958-01-01,0.0315,89.51799999999999,0.0494,1958
0.898,['Julie London'],0.547,164147,0.0992,0,6kvKrr34jW6QkW0J4z57yT,4.17e-06,10,0.103,-16.791,0,Too Good To Be True,17,1958,0.0795,97.194,0.28800000000000003,1958
0.823,"['Bienvenido Granda', 'La Sonora Matancera']",0.63,177173,0.271,0,6rQtXvK3FMy1nCTLj1TJOp,0.6679999999999999,5,0.307,-13.683,0,Otra Copa,20,1958-01-01,0.0776,202.566,0.965,1958
0.703,['Frankie Lymon'],0.643,119427,0.679,0,6sm5IkQ2p6kBAZ3OuHNmDB,0.0,5,0.0696,-7.226,1,Wake up Little Susie,8,1958,0.0314,95.501,0.972,1958
0.6659999999999999,['Gene Vincent & His Blue Caps'],0.484,147707,0.564,0,74kiuHzCetlDDUPI79ogfY,0.0,11,0.241,-9.77,0,Git It,17,1958-09-08,0.0653,89.345,0.8059999999999999,1958
0.682,['Carl Perkins'],0.464,208947,0.728,0,78TOw0pDf3SLiKqzcpbQNM,1.6800000000000002e-05,9,0.0939,-10.888,1,"Shake, Rattle and Roll",14,1958-11-12,0.0558,175.578,0.6890000000000001,1958
0.742,['Frank Sinatra'],0.153,207030,0.304,0,7DrNlYNINm2ZwjrpaATlR7,0.000115,3,0.28300000000000003,-11.143,1,London By Night,12,1958-01,0.0317,84.296,0.11,1958
0.688,['Miguel Aceves Mejia'],0.391,220227,0.239,0,7EiVX5s0917RKKxM70BfwA,0.0,10,0.268,-8.461,1,Paloma Negra,9,1958-03-11,0.0332,114.496,0.25,1958
0.672,['Esquivel!'],0.627,165133,0.575,0,7IUaC0uuS4EaJW2CRu7m55,0.6859999999999999,7,0.209,-13.982,1,Cielito Lindo,13,1958,0.0607,76.62,0.945,1958
0.672,['Champion Jack Dupree'],0.635,203107,0.379,0,7JavtMOArgEbgrQbkjxShl,0.0,10,0.127,-17.007,1,Frankie & Johnny,17,1958,0.0499,109.404,0.879,1958
0.125,['Arthur Lyman'],0.619,174240,0.444,0,7JkiwOzFOejA0P0c28EdhJ,0.281,0,0.128,-11.119000000000002,1,Waikiki Serenade,10,1958,0.039,122.917,0.491,1958
0.994,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.166,55573,0.00886,0,7KBQ02dBem13cqRR6eAi82,0.887,8,0.0857,-33.303000000000004,1,Pictures at an Exhibition: Promenade II,11,1958,0.0467,130.27700000000002,0.297,1958
0.972,['Dean Martin'],0.325,171800,0.0725,0,7N0hjmSY6BtQD88HK74ZHR,0.0034200000000000003,7,0.152,-19.037,1,Only Trust Your Heart - Remastered,11,1958,0.0328,76.887,0.192,1958
0.8759999999999999,['Bobby Darin'],0.43,167307,0.258,0,7j3lc23dXqmDAKOCTSyKfA,1.55e-05,5,0.253,-15.188,1,(Since Your Gone) I Can't Go On,12,1958,0.047,120.596,0.698,1958
0.956,['Duke Ellington'],0.369,240000,0.14300000000000002,0,7pHKLS2dsdrtBt5YsBz6Qk,0.265,1,0.132,-12.357,1,Sentimental Lady,11,1958,0.0366,174.06099999999995,0.272,1958
0.823,['Bobby Day'],0.534,178627,0.369,0,7ptgPzbPa4zfKdpU4UWPYm,0.0,3,0.12,-12.055,1,Come Seven,10,1958-01-01,0.0307,84.245,0.7,1958
0.696,['Johnny Cash'],0.614,157513,0.418,0,7ulCYLb3SqTzfJutugdde0,0.00169,3,0.123,-13.043,1,You're the Nearest Thing to Heaven (2017 Remaster),10,1958-11-13,0.0337,81.993,0.8,1958
0.912,['Don Gibson'],0.688,151360,0.175,0,00NkSDOdSIQy4ZapvKxgJG,3.62e-06,5,0.14,-16.055,1,Take Me As I Am,15,1958-04-25,0.033,110.848,0.43,1958
0.728,['Jackie Wilson'],0.574,107467,0.56,0,05a7jd2tDT3OEX6vEJuzpz,0.0,3,0.246,-8.466000000000001,1,If I Can't Have You,14,1958,0.0502,160.928,0.8959999999999999,1958
0.292,['Ricky Nelson'],0.493,122200,0.813,0,05kE6QXcPLKr5Jpgv2DBJx,0.000154,9,0.192,-6.627999999999999,0,My Bucket's Got A Hole In It - Remastered,13,1958-07-01,0.0515,98.337,0.902,1958
0.898,['Betty Wand'],0.252,72893,0.11,0,07ZAhM9urIQQma8OSSdrzt,0.0,1,0.135,-18.509,1,Say A Prayer For Me Tonight,8,1958-08-04,0.0385,85.061,0.304,1958
0.332,['Johnny Cash'],0.488,165323,0.551,0,07cbNaR9oBHQAxLs1bqqNy,0.0116,8,0.105,-13.293,1,Next in Line (2017 Remaster),10,1958-11-13,0.0466,181.938,0.733,1958
0.926,['Michel Legrand'],0.518,252387,0.0817,0,0JuZV3je92lzVUO6RQ26Bd,2.99e-06,10,0.0778,-18.151,0,Django,13,1958-12-12,0.054000000000000006,110.061,0.128,1958
0.99,['Beverly Kenney'],0.461,192413,0.0799,0,0MswJcXGks45WmZ9TjJcIp,0.00478,8,0.168,-18.332,1,Try A Little Tenderness,8,1958-01-01,0.0376,114.857,0.248,1958
0.87,['Jerry Lee Lewis'],0.447,180905,0.404,0,0ORDk38MvWBDxMo9NWgN2D,0.0154,5,0.209,-9.598,1,Who Will Buy the Wine,13,1958-01-01,0.0324,114.425,0.546,1958
0.726,['Ahmad Jamal Trio'],0.503,139080,0.299,0,0OYeX9fTYUrYDnVvGMfhkP,0.8340000000000001,5,0.642,-23.841,0,"Squatty Roo - Live At The Spotlite Club, Washington, D.C./1958",11,1958-12-06,0.108,137.835,0.373,1958
0.95,['Lola Albright'],0.215,201027,0.1,0,0Pm56cjhGl3UarXcP2LZPn,0.0183,4,0.211,-19.643,1,Dreamsville,7,1958,0.0324,66.42699999999999,0.125,1958
0.978,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.364,222653,0.238,0,0TA0ekdWMVVl4ilwZb9qtq,0.892,10,0.112,-19.921,1,"Piano Sonata No. 3 in B-Flat Major, K. 281: III. Allegro",14,1958,0.0371,104.583,0.7140000000000001,1958
0.986,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.544,83973,0.321,0,0TTXq2zbWpk2j1j5hkncb0,0.93,3,0.667,-16.169,1,"Pictures at an Exhibition: Limoges, the Market Place",10,1958,0.0403,113.874,0.601,1958
0.81,['Sarah Vaughan'],0.56,277400,0.42,0,0VX3zCKlb2akT3hiYkkUTN,0.0,10,0.334,-10.84,1,Doodlin',11,1958-01-15,0.1,93.038,0.532,1958
0.984,['Beverly Kenney'],0.623,107360,0.12,0,0ZOsx5TRAWItB8B1cuvqX3,1.44e-05,8,0.109,-16.352999999999998,1,It's A Most Unusual Day,7,1958-01-01,0.208,76.68,0.6920000000000001,1958
0.789,['Martin Denny'],0.41,139840,0.638,0,0cuS4U16vD3yc0kevn7j45,0.0248,0,0.139,-7.061,1,Scimitar,9,1958-01-01,0.0427,121.401,0.431,1958
0.804,['Johnny Mathis'],0.17600000000000002,232827,0.41,0,0eeOcHmmjw4Qp55KVndayo,3.48e-05,0,0.057,-9.327,1,One God,12,1958,0.0323,88.73700000000002,0.154,1958
0.976,['Gil Evans'],0.425,270400,0.0739,0,0j9pgdrISPmN3qWhWUqp4H,0.872,7,0.127,-19.947,0,Remember,13,1958-01-01,0.0351,92.796,0.103,1958
0.568,"['Bienvenido Granda', 'La Sonora Matancera']",0.784,163360,0.311,0,0nHr68sS28EctAgutbbPJ8,0.00765,2,0.35200000000000004,-10.970999999999998,1,Florecilla De Amor,20,1958-01-01,0.0477,125.959,0.963,1958
0.789,['Ella Fitzgerald'],0.483,192893,0.264,0,0pMYpUAdy38D28BROoP47w,0.0,5,0.108,-10.718,1,Sweet And Lovely,12,1958-01-01,0.032,99.783,0.371,1958
0.967,"['Johann Sebastian Bach', 'Glenn Gould', 'Vladimir Golschmann', 'Columbia Symphony Orchestra']",0.399,228120,0.29100000000000004,0,0qJpCbD8RUFDkMgvqwGOXj,0.853,5,0.197,-17.902,0,"Concerto for Piano and Orchestra No. 5 in F Minor, BWV 1056: III. Presto",15,1958,0.0329,184.397,0.8009999999999999,1958
0.662,['Horace Silver Quintet'],0.474,294173,0.6809999999999999,0,1DU2qdtCoFsonRs7UjHnWq,0.0313,5,0.124,-9.765,0,Cookin' At The Continental - Rudy Van Gelder Edition / Remastered,15,1959-04-01,0.0378,128.615,0.7240000000000001,1959
0.488,['Duke Ellington'],0.302,227853,0.0306,0,1EMFDO3HRwL4XdagPfXow6,1.72e-06,0,0.387,-24.706,1,Merrily Rolling Along - aka Hero to Zero / Sunswept Sunday) [Movie Strings & Rehearsal],15,1959,0.0385,75.359,0.182,1959
0.961,['Jack Kerouac'],0.6940000000000001,37240,0.269,0,1H8uVTIebcTAgkWMXwUco1,0.00256,2,0.172,-17.95,0,I'd Rather Be Thin Than Famous (with Steve Allen),14,1959,0.103,140.37,0.8220000000000001,1959
0.962,['Dinah Washington'],0.35700000000000004,141533,0.208,0,1HE1PFSm6V7nzJzITQjYCz,3.6e-05,10,0.0943,-16.531,1,I Won't Cry Anymore,19,1959-02-19,0.0357,101.727,0.138,1959
0.8759999999999999,['Dean Martin'],0.34600000000000003,196440,0.122,0,1JHP2E8Jg7SQuN6Jdupj8w,8.53e-06,3,0.208,-15.55,1,Canadian Sunset,16,1959-01-01,0.03,139.976,0.405,1959
0.807,['Abdel Halim Hafez'],0.328,1658790,0.574,0,1TwG1shFkSIN9S6J9OmyU9,0.0186,9,0.965,-9.945,0,حاول تفتكرنى تسجيل حفلة,20,1959-01-01,0.0781,116.327,0.238,1959
0.85,"['Ricky Nelson', 'Ron Furmanek']",0.483,126227,0.0432,0,1np1gYewAMqGbODuv7zd3Q,0.0,8,0.111,-14.877,0,Gloomy Sunday - Remastered,15,1959-01-01,0.0725,76.607,0.378,1959
0.848,"['Dmitri Shostakovich', 'Leonard Bernstein', 'New York Philharmonic']",0.561,328960,0.338,0,210SosL6EouImk2mDonErT,0.772,10,0.602,-16.884,1,"Symphony No. 9 in E-Flat Major, Op. 70: I. Allegro",15,1959,0.0456,125.601,0.5489999999999999,1959
0.833,['Oscar Peterson Trio'],0.708,174560,0.278,0,2WJyVL25nbef7zba2tgGxU,0.485,8,0.108,-15.425,1,Saturday Night (Is The Loneliest Night In The Week),17,1959-01-01,0.046,74.92699999999998,0.6859999999999999,1959
0.604,['Billie Holiday'],0.509,167973,0.264,0,2WbEYJsgFtFUBiVHinYzpE,0.0,7,0.103,-12.255,0,Sometimes I'm Happy,20,1959-07-01,0.0456,119.655,0.466,1959
0.314,['Wayne Shorter'],0.456,341733,0.402,0,2nSZqfmr8calk0GlCSgAoK,0.015,5,0.353,-13.74,0,Blues A La Carte,15,1959-01-01,0.112,199.825,0.6579999999999999,1959
0.5820000000000001,['Neil Sedaka'],0.446,133893,0.472,0,2oXkbroUstVBxhRi1pj5M6,0.0,9,0.105,-7.574,1,I Must Be Dreaming,21,1959-06-12,0.0251,76.891,0.556,1959
0.36,['Ornette Coleman'],0.628,301440,0.138,0,2obafKT10DafTjH7CM8GUh,0.0247,8,0.079,-20.504,0,Tears Inside - Instrumental,15,1959-01-01,0.0644,96.955,0.598,1959
0.912,['Dean Martin'],0.321,179707,0.069,0,2soRRa3SVNVJrGctH897t9,0.0005480000000000001,3,0.335,-20.12,1,A Winter Romance,17,1959-01-01,0.0315,80.814,0.239,1959
0.948,['Esquivel!'],0.333,211200,0.377,0,37NLh4zuAm3mdc6WDI05aB,0.907,7,0.0584,-10.074,1,Spellbound,12,1959-06-01,0.0385,98.168,0.106,1959
0.8190000000000001,['Lefty Frizzell'],0.4970000000000001,189013,0.132,0,3K9KzWRFQj28aiSrHVtrgE,2.96e-06,4,0.0883,-18.248,1,Long Black Veil,13,1959,0.0423,129.403,0.472,1959
0.897,['Carmen McRae'],0.271,177920,0.23,0,3LWUgY1TPrUMWewxfr54HU,0.00094,9,0.101,-12.216,0,Summertime,11,1959-01-01,0.0285,86.396,0.0856,1959
0.6809999999999999,['Pete Fountain'],0.594,181973,0.13,0,3QwBafS3yZB2eskABOauoY,0.000666,0,0.122,-17.71,1,Do You Know What It Means To Miss New Orleans,10,1959,0.0372,72.31,0.298,1959
0.979,['Tom Lehrer'],0.653,126453,0.233,0,3Zj2jNzTYhZxH0XKrgPoRQ,0.0,5,0.131,-13.825,1,Bright College Days,10,1959-01-01,0.324,128.796,0.486,1959
0.908,"['Lena Horne', 'Harry Belafonte']",0.35100000000000003,192827,0.254,0,3fbC6CbJVApLgL7L4mxSTQ,2.53e-06,5,0.091,-11.343,0,Summertime,17,1959,0.0319,100.481,0.243,1959
0.6729999999999999,['James Brown & The Famous Flames'],0.552,182333,0.207,0,3jTsBg0EXjy68BPYHS6nr3,0.0,5,0.163,-10.101,1,Why Do You Do Me,16,1959,0.0385,116.811,0.648,1959
0.8590000000000001,['Pearl Bailey'],0.485,164213,0.0666,0,48s6Q4YV7Bw1q5MCKtG4IK,0.0,11,0.098,-20.203,0,Summertime,10,1959,0.0403,86.32600000000002,0.243,1959
0.993,['Mighty Sparrow'],0.713,237840,0.374,0,4GdPBop9gxaHzlqDQ014UX,0.192,5,0.33,-11.873,1,Mad Bomber,14,1959-01-01,0.114,94.128,0.931,1959
0.685,['Duke Ellington'],0.665,87040,0.514,0,4KLihx76OqIlPttoDJxbRX,0.0159,7,0.0991,-11.186,1,Happy Anatomy - P.I. Five,15,1959,0.0534,106.498,0.318,1959
0.974,['The Platters'],0.355,180427,0.15,0,4OQxizJ57Uvuwy0LfZX1wr,0.0159,10,0.104,-13.274,1,My Blue Heaven,17,1959-01-01,0.0346,77.559,0.208,1959
0.5920000000000001,['Ricky Nelson'],0.7040000000000001,140533,0.171,0,4XSmfOkHEUiaJ6VqXM0XA7,9.56e-06,0,0.0807,-20.189,1,Never Be Anyone Else But You - Remastered / Alternate Version,15,1959-01-01,0.0452,140.046,0.6679999999999999,1959
0.952,['Machito & His Afro Cubans'],0.545,266000,0.218,0,4cQLRO40kMk0NJ1UBeAR6W,0.878,1,0.0902,-12.692,1,Afro-Jazziac,11,1959-11-01,0.0346,109.013,0.7929999999999999,1959
0.39,['Martin Denny'],0.494,150600,0.418,0,4t7uGsQ20kDHIRpKpJBdxu,0.0,7,0.0664,-13.186,1,Happy Talk,11,1959-01-01,0.0344,122.178,0.398,1959
0.98,['Rudy Ray Moore'],0.662,159999,0.464,0,4wD4yKmD5OxmOKqyGwWavz,1.84e-05,3,0.752,-11.695,0,My Ass,10,1959,0.939,85.035,0.4370000000000001,1959
0.731,['Peggy Lee'],0.66,176720,0.24,0,4xtktFEC2U68IeDr5bPXFL,0.0,5,0.287,-12.416,0,I Don't Know Enough About You,15,1959,0.0431,106.294,0.63,1959
0.8170000000000001,['Charles Mingus'],0.508,553427,0.0837,0,52lUfvmZLhg7gFaCu1srZr,0.211,1,0.115,-20.783,1,Pussy Cat Dues,14,1959,0.0687,71.5,0.303,1959
0.948,['Harry Belafonte'],0.394,200040,0.537,0,532jrEeZgMYbkU7v1gEq1S,0.0,3,0.782,-10.961,1,Oh Freedom,12,1959-12-31,0.155,91.718,0.308,1959
0.948,"['Franz Schubert', 'George Szell', 'Cleveland Orchestra']",0.0988,677333,0.0752,0,54IB1dZz0RodnSIhiJ2S60,0.899,11,0.105,-15.206,0,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato",14,1959,0.0386,70.995,0.043,1959
0.955,"['Richard Rodgers', 'Arthur Harris', 'Columbia Symphony Orchestra', 'Mormon Tabernacle Choir']",0.147,190333,0.171,0,59TMVAQyY5NVtC9vumdMlo,0.267,8,0.134,-20.879,1,You'll Never Walk Alone,13,1959,0.0347,81.48100000000002,0.0534,1959
0.438,['Charles Mingus'],0.569,299627,0.501,0,5JOOPnBN2Q1Z8jiel9GNq2,0.00256,2,0.314,-13.904000000000002,1,Boogie Stop Shuffle,15,1959,0.0565,129.58100000000002,0.688,1959
0.987,['Thelonious Monk'],0.546,220720,0.162,0,5emaKahJc5qlnsVCfHy6sH,0.889,3,0.097,-16.081,1,Round Lights,17,1959,0.0694,142.994,0.309,1959
0.942,['Dean Martin'],0.222,219587,0.131,0,5jhL5rdTF8MdP0l4dpKaxm,0.00845,6,0.16399999999999998,-16.386,1,The Things We Did Last Summer,16,1959-01-01,0.039,180.157,0.174,1959
0.988,['Thelonious Monk'],0.5820000000000001,227920,0.183,0,5q5XkroSpmvbRl6uRsSJiS,0.926,5,0.105,-17.274,0,Blue Monk,15,1959,0.0496,129.666,0.308,1959
0.7859999999999999,['Nina Simone'],0.463,153920,0.371,0,5vMmViMrdHUobvTaHuPcTU,0.0,5,0.121,-10.705,0,Can't Get out of This Mood,11,1959-05-05,0.0456,78.204,0.485,1959
0.777,['The Curtis Fuller Jazztet'],0.493,845906,0.307,0,62Y3NBjhPcPuP8wiGAmRUc,0.00835,5,0.14300000000000002,-17.675,0,Wheatleith Hall,15,1959-01-01,0.0552,116.729,0.746,1959
0.71,['Nina Simone'],0.435,156711,0.359,0,65Tujs7g85BNVCF0P3dqAA,0.0,5,0.181,-12.896,1,Old Devil Moon,16,1959,0.0399,128.616,0.35600000000000004,1959
0.938,"['Lester Flatt', 'Earl Scruggs', 'The Foggy Mountain Boys']",0.64,151587,0.313,0,65bOYcK5fPrvNMKMIku4l0,0.0,9,0.0897,-11.26,1,So Happy I'll Be,12,1959-01-01,0.0345,103.534,0.78,1959
0.65,['Harry Belafonte'],0.743,267747,0.473,0,6FNTVMFIuXoRoIGcaBbz1R,0.0,5,0.855,-14.562,1,Man Smart (Woman Smarter) - Live,14,1959-07-01,0.851,144.327,0.867,1959
0.836,['Ornette Coleman'],0.616,542481,0.0323,0,6Uwk4ZfZWatAbEXZXAwsC0,0.211,11,0.101,-17.58,1,Peace - Mono,15,1959-01-01,0.0521,126.848,0.21,1959
0.731,['Paul Weston'],0.192,155707,0.277,0,6jL3YTLT6xQTGNHqTKYSWX,0.816,9,0.129,-11.907,1,My Romance,20,1959-01-01,0.0317,94.33,0.12,1959
0.336,['Duke Ellington'],0.614,110293,0.115,0,6qqSpjQjjR2rNCAZdmPsJq,0.0149,1,0.0738,-18.197,1,Beer Garden,15,1959,0.0313,145.703,0.4920000000000001,1959
0.972,['Jack Kerouac'],0.659,203440,0.15,0,6x3zBH2XoNS7SPBne6ZhJi,8.34e-06,9,0.152,-21.753,0,Mcdougal Street Blues (with Steve Allen),14,1959,0.479,116.148,0.545,1959
0.871,['Billie Holiday'],0.395,190867,0.102,0,6yATBI99X6dbZBHGLJj5y9,4.07e-06,0,0.13,-14.423,1,Don't Worry 'Bout Me,17,1959-07-01,0.0331,82.809,0.271,1959
0.848,"['Count Basie', 'Tony Bennett', 'Tristan Powell']",0.501,168173,0.342,0,7Bm7PmBH5fCO2rzpZ7OXvB,5.83e-05,0,0.282,-13.087,1,Are You Havin' Any Fun? - 1990 Remix / Remaster,15,1959,0.0493,137.037,0.7879999999999999,1959
0.91,"['Lester Flatt', 'Earl Scruggs', 'The Foggy Mountain Boys']",0.631,144467,0.369,0,7ERzX42ggUP6FxBvD4bxkG,8.8e-06,3,0.0563,-10.475,1,Cora Is Gone,12,1959-01-01,0.0258,94.969,0.813,1959
0.989,['Thelonious Monk'],0.55,340053,0.179,0,7i4Op1xXaCadkhWBcUrZvi,0.91,10,0.127,-16.769000000000002,1,Everything Happens To Me,15,1959,0.054000000000000006,145.178,0.113,1959
0.72,"['Debbie Reynolds', ""Donald O'Connor""]",0.608,199903,0.422,0,7qoIwLfqUHUMZMeOcolafk,0.0,3,0.0759,-9.856,1,I Love Melvin (1953) Where Did You Learn to Dance?,13,1959-02-01,0.134,97.042,0.71,1959
0.435,"['Dean Martin', 'Robert Norberg', 'Bob Norberg']",0.236,192173,0.0979,0,0CzbvluTBdWddI4wXbtT88,0.621,1,0.35200000000000004,-21.564,1,"Cuddle Up A Little Closer, Lovey Mine - 1995 Remaster",13,1959,0.0361,139.442,0.18600000000000005,1959
0.329,['Ornette Coleman'],0.483,188000,0.199,0,0FP6jnaZHq3OSAi39gYL0W,0.00489,8,0.28,-19.151,1,Mind And Time - Instrumental,14,1959-01-01,0.135,85.831,0.838,1959
0.981,"['MAY H. BRAE', 'Mormon Tabernacle Choir']",0.18,164867,0.157,0,0dCS7kMLRtxsvtwGUIG1y6,0.0421,3,0.101,-22.428,1,Bless this House,15,1959,0.0362,76.446,0.152,1959
0.8029999999999999,['Hank Thompson'],0.431,179547,0.387,0,0kFsTgu8MElTNRgfbp9zio,2.31e-06,10,0.106,-8.929,1,Drunkard's Blues,13,1959-01-01,0.0413,86.572,0.247,1959
0.993,['Memphis Slim'],0.531,159027,0.277,0,0kGQY4xbWyvxlzSZlMUW8H,0.8809999999999999,5,0.162,-20.25,1,Four O'Clock Blues,16,1959-01-01,0.0426,84.339,0.962,1959
0.7040000000000001,['Bobby Lee Trammell'],0.43,130705,0.976,0,0kWl6huaB5XtssXDE3CSpx,0.000149,0,0.17,-2.148,1,Woe Is Me,9,1959,0.0455,153.232,0.911,1959
0.936,['Sons of the Pioneers'],0.474,113827,0.156,0,12tbcbC18OoktlZukSYSVV,0.0,10,0.153,-14.644,1,Empty Saddles,9,1959-05-10,0.0301,83.399,0.349,1959
0.482,['Gerry Mulligan'],0.574,303533,0.358,0,19cN9w8acuY1mhelpksd6h,0.000353,0,0.125,-13.139,1,News From Blueport,16,1959,0.0582,136.273,0.713,1959
0.792,['Billie Holiday'],0.17600000000000002,206347,0.152,0,1LRVJ8JbOWeSZZwmOMaMH0,0.0075299999999999985,8,0.101,-14.282,1,I'll Never Smile Again,17,1959-07-01,0.0325,178.69,0.27,1959
0.947,['Oscar Peterson'],0.667,170345,0.104,0,1NYi3ZFXJ70AS5JeTMTjOP,0.917,6,0.103,-25.623,1,I Was Doing All Right,16,1959-01-01,0.041,113.644,0.31,1959
0.901,['Michel Legrand'],0.481,112039,0.387,0,1Xkpw8X6WVmkditTPZ7YSk,0.82,2,0.156,-16.633,1,Sous le ciel de Paris,14,1959,0.0416,110.564,0.74,1959
0.708,['Bo Diddley'],0.747,185413,0.275,0,1bmdJLasHXxN5v5EuAYm0q,0.0,9,0.0779,-17.093,1,Oh Yea,15,1959-07-01,0.0716,110.449,0.8959999999999999,1959
0.8320000000000001,"['La Sonora Matancera', 'Celia Cruz']",0.6579999999999999,164160,0.477,0,1dv5yMTvRweSYyijOUyCKs,0.0561,2,0.102,-7.335,0,Changó Ta' Veni,14,1959-01-01,0.047,101.491,0.87,1959
0.8170000000000001,['Paul Desmond'],0.602,387440,0.189,0,1hHTr5sEOpFFXYlVoESaOZ,0.0111,5,0.115,-17.259,0,You Go to My Head,15,1959,0.0437,103.226,0.39,1959
0.941,['Disney Studio Chorus'],0.215,73613,0.263,0,1oWwbmjZ7z0ijJr1dfFW1n,3.69e-05,5,0.104,-12.682,1,Main Title (Once Upon a Dream),15,1959-01-01,0.0308,80.064,0.443,1959
0.358,['Nat King Cole'],0.625,138387,0.8079999999999999,0,1rjXzDYLMRvnNClDm8n7i2,0.0,9,0.225,-7.957999999999997,0,Nao Tenho Lagrimas,20,1959-09-13,0.0658,113.041,0.841,1959
0.977,['Rudy Ray Moore'],0.568,153665,0.3670000000000001,0,205ny0R8alc7WILGrfHFsB,1.21e-06,11,0.8370000000000001,-11.919,1,Gloves and Panties,9,1959,0.84,170.74200000000005,0.64,1959
0.967,['Tom Lehrer'],0.642,102840,0.215,0,23GWOPnXdkLmuwMaKvp3dL,0.0,5,0.0929,-13.375,1,A Christmas Carol,9,1959-01-01,0.316,98.521,0.6829999999999999,1959
0.8590000000000001,"['Nikolai Rimsky-Korsakov', 'Philadelphia Orchestra', 'Eugene Ormandy']",0.44,75293,0.404,0,269fZZuY39EtXT2rsoGd7y,0.36,9,0.228,-12.836,1,"Capriccio espagnol, Op. 34: I. Alborada",13,1959,0.0399,123.597,0.542,1959
0.938,['Oscar Peterson'],0.44,415359,0.161,0,27SM7bLtCde3PHa0B2yUbk,0.898,5,0.295,-22.682,0,Con Alma,19,1959-01-01,0.044,119.722,0.14300000000000002,1959
0.612,"['The Stanley Brothers', 'The Clinch Mountain Boys']",0.6679999999999999,145600,0.398,0,2FpBtm88gG59m9CDvIgd4y,0.0,5,0.269,-11.574000000000002,1,Daniel Prayed,10,1959,0.033,116.295,0.866,1959
0.762,"[""Anita O'Day""]",0.418,103000,0.365,0,2FzCzGYLZb8dM5cUAThERE,0.0,9,0.0489,-10.673,1,All Of You,19,1959-01-01,0.129,184.252,0.883,1959
0.28600000000000003,['Gerry Mulligan'],0.593,234333,0.338,0,2KD7VxUzxifSlGP2sDSsBQ,5.22e-05,0,0.105,-16.144000000000002,1,As Catch Can,16,1959,0.135,73.48899999999998,0.7340000000000001,1959
0.883,['Nina Simone'],0.263,189800,0.22,0,2RSDyZ3sFDiY2THHgYlZC3,0.0,7,0.0824,-12.355,1,He's Got the Whole World in His Hands,18,1959,0.0294,90.843,0.311,1959
0.693,['Pete Fountain'],0.446,131600,0.42,0,2U2NUhr1IK7eP5QkVCxkFK,0.591,5,0.163,-13.935,1,Basin Street Blues,9,1959,0.0496,198.355,0.893,1959
0.909,"['Count Basie', 'Tony Bennett', 'Tristan Powell']",0.48,175933,0.264,0,2d0KVeTGh0NtRMJTyMITGY,0.00264,9,0.278,-13.421,0,Life Is a Song (Let's Sing It Together) - 1990 Remix / Remaster,13,1959,0.0447,109.326,0.505,1959
0.637,['Ella Fitzgerald'],0.53,129627,0.37,0,2i7vnopl4j6gqTNEFMGt8w,0.0,5,0.362,-10.021,1,Cheerful Little Earful,16,1959-01-01,0.0656,138.789,0.8390000000000001,1959
0.75,['The Brothers Four'],0.468,114533,0.616,0,2srYjpyIwO79BVx0tBa1tD,0.0,4,0.5539999999999999,-12.93,1,Sama Kama Wacky Brown,15,1959-12-21,0.0465,181.058,0.963,1959
0.893,"['The Sound Of Music Orchestra', 'Frederick Dvonch']",0.281,146853,0.166,0,2xImrTfHvLz6koQp2ZW8yi,0.55,5,0.0951,-14.504,1,Laendler,10,1959-01-01,0.0353,134.476,0.364,1959
0.924,['Nina Simone'],0.519,209840,0.163,0,2zHTFkhwv9BMXGiHEBVLmo,7.02e-06,9,0.0757,-17.692999999999994,1,Fine and Mellow - Live Version - Sept. 1959,10,1959,0.043,105.019,0.405,1959
0.8740000000000001,['Javier Solís'],0.262,194960,0.316,0,34CXFbx5JDv72RSYtxI0br,0.0,8,0.294,-10.775,1,A la Orilla del Mar,19,1959-12-03,0.0335,91.954,0.185,1959
0.502,['Gerry Mulligan'],0.591,263760,0.25,0,34v1LBJNsCJZEqDivjnUYf,7.979999999999999e-05,5,0.147,-17.338,1,Utter Chaos,15,1959,0.0703,121.085,0.541,1959
