year,origin_region,origin,academic_type,students
2021/22,Oceania,Palau,Non-Degree,0
2021/22,Oceania,Palau,OPT,1
2021/22,Oceania,Palau,Undergraduate,11
2021/22,Oceania,Papua New Guinea,Graduate,19
2021/22,Oceania,Papua New Guinea,Non-Degree,1
2021/22,Oceania,Papua New Guinea,OPT,2
2021/22,Oceania,Papua New Guinea,Undergraduate,70
2021/22,Oceania,Samoa,Graduate,7
2021/22,Oceania,Samoa,Non-Degree,3
2021/22,Oceania,Samoa,OPT,1
2021/22,Oceania,Samoa,Undergraduate,61
2021/22,Oceania,Solomon Islands,Graduate,1
2021/22,Oceania,Solomon Islands,Non-Degree,0
2021/22,Oceania,Solomon Islands,OPT,0
2021/22,Oceania,Solomon Islands,Undergraduate,13
2021/22,Oceania,Tonga,Graduate,10
2021/22,Oceania,Tonga,Non-Degree,7
2021/22,Oceania,Tonga,OPT,0
2021/22,Oceania,Tonga,Undergraduate,102
2021/22,Oceania,Tuvalu,Graduate,0
2021/22,Oceania,Tuvalu,Non-Degree,0
2021/22,Oceania,Tuvalu,OPT,0
2021/22,Oceania,Tuvalu,Undergraduate,1
2021/22,Oceania,Vanuatu,Graduate,2
2021/22,Oceania,Vanuatu,Non-Degree,0
2021/22,Oceania,Vanuatu,OPT,1
2021/22,Oceania,Vanuatu,Undergraduate,8
2021/22,Oceania,Wallis and Futuna,Graduate,2
2021/22,Oceania,Wallis and Futuna,Non-Degree,0
2021/22,Oceania,Wallis and Futuna,OPT,2
2021/22,Oceania,Wallis and Futuna,Undergraduate,5
2021/22,South America,Argentina,Graduate,987
2021/22,South America,Argentina,Non-Degree,141
2021/22,South America,Argentina,OPT,372
2021/22,South America,Argentina,Undergraduate,1218
2021/22,South America,Bolivia,Graduate,250
2021/22,South America,Bolivia,Non-Degree,57
2021/22,South America,Bolivia,OPT,184
2021/22,South America,Bolivia,Undergraduate,794
2021/22,South America,Brazil,Graduate,4752
2021/22,South America,Brazil,Non-Degree,628
2021/22,South America,Brazil,OPT,2172
2021/22,South America,Brazil,Undergraduate,7345
2021/22,South America,Chile,Graduate,1399
2021/22,South America,Chile,Non-Degree,163
2021/22,South America,Chile,OPT,394
2021/22,South America,Chile,Undergraduate,794
2021/22,South America,Colombia,Graduate,3514
2021/22,South America,Colombia,Non-Degree,514
2021/22,South America,Colombia,OPT,1222
2021/22,South America,Colombia,Undergraduate,2827
2021/22,South America,Ecuador,Graduate,874
2021/22,South America,Ecuador,Non-Degree,179
2021/22,South America,Ecuador,OPT,444
2021/22,South America,Ecuador,Undergraduate,1284
2021/22,South America,Falkland Islands/Islas Malvinas,Graduate,1
2021/22,South America,Falkland Islands/Islas Malvinas,Non-Degree,0
2021/22,South America,Falkland Islands/Islas Malvinas,OPT,0
2021/22,South America,Falkland Islands/Islas Malvinas,Undergraduate,0
2021/22,South America,French Guiana,Graduate,1
2021/22,South America,French Guiana,Non-Degree,0
2021/22,South America,French Guiana,OPT,0
2021/22,South America,French Guiana,Undergraduate,2
2021/22,South America,Guyana,Graduate,116
2021/22,South America,Guyana,Non-Degree,2
2021/22,South America,Guyana,OPT,40
2021/22,South America,Guyana,Undergraduate,168
2021/22,South America,Paraguay,Graduate,134
2021/22,South America,Paraguay,Non-Degree,164
2021/22,South America,Paraguay,OPT,57
2021/22,South America,Paraguay,Undergraduate,359
2021/22,South America,Peru,Graduate,1380
2021/22,South America,Peru,Non-Degree,443
2021/22,South America,Peru,OPT,601
2021/22,South America,Peru,Undergraduate,1911
2021/22,South America,Suriname,Graduate,10
2021/22,South America,Suriname,Non-Degree,1
2021/22,South America,Suriname,OPT,6
2021/22,South America,Suriname,Undergraduate,20
2021/22,South America,Uruguay,Graduate,179
2021/22,South America,Uruguay,Non-Degree,25
2021/22,South America,Uruguay,OPT,51
2021/22,South America,Uruguay,Undergraduate,159
2021/22,South America,Venezuela,Graduate,934
2021/22,South America,Venezuela,Non-Degree,337
2021/22,South America,Venezuela,OPT,843
2021/22,South America,Venezuela,Undergraduate,3203
2021/22,South and Central Asia,Afghanistan,Graduate,219
2021/22,South and Central Asia,Afghanistan,Non-Degree,22
2021/22,South and Central Asia,Afghanistan,OPT,39
2021/22,South and Central Asia,Afghanistan,Undergraduate,140
2021/22,South and Central Asia,Bangladesh,Graduate,7452
2021/22,South and Central Asia,Bangladesh,Non-Degree,109
2021/22,South and Central Asia,Bangladesh,OPT,1377
2021/22,South and Central Asia,Bangladesh,Undergraduate,1659
2021/22,South and Central Asia,Bhutan,Graduate,33
2021/22,South and Central Asia,Bhutan,Non-Degree,1
2021/22,South and Central Asia,Bhutan,OPT,9
2021/22,South and Central Asia,Bhutan,Undergraduate,100
2021/22,South and Central Asia,India,Graduate,102024
2021/22,South and Central Asia,India,Non-Degree,1425
2021/22,South and Central Asia,India,OPT,68188
2021/22,South and Central Asia,India,Undergraduate,27545
2021/22,South and Central Asia,Kazakhstan,Graduate,726
2021/22,South and Central Asia,Kazakhstan,Non-Degree,149
2021/22,South and Central Asia,Kazakhstan,OPT,297
2021/22,South and Central Asia,Kazakhstan,Undergraduate,949
2021/22,South and Central Asia,Kyrgyzstan,Graduate,76
2021/22,South and Central Asia,Kyrgyzstan,Non-Degree,34
2021/22,South and Central Asia,Kyrgyzstan,OPT,46
2021/22,South and Central Asia,Kyrgyzstan,Undergraduate,322
2021/22,South and Central Asia,Maldives,Graduate,7
2021/22,South and Central Asia,Maldives,Non-Degree,1
2021/22,South and Central Asia,Maldives,OPT,1
2021/22,South and Central Asia,Maldives,Undergraduate,14
2021/22,South and Central Asia,Nepal,Graduate,4576
2021/22,South and Central Asia,Nepal,Non-Degree,108
2021/22,South and Central Asia,Nepal,OPT,2597
2021/22,South and Central Asia,Nepal,Undergraduate,4518
2021/22,South and Central Asia,Pakistan,Graduate,3635
2021/22,South and Central Asia,Pakistan,Non-Degree,293
2021/22,South and Central Asia,Pakistan,OPT,1603
2021/22,South and Central Asia,Pakistan,Undergraduate,3241
2021/22,South and Central Asia,"South and Central Asia, Unspecified",Graduate,0
2021/22,South and Central Asia,"South and Central Asia, Unspecified",Non-Degree,0
2021/22,South and Central Asia,"South and Central Asia, Unspecified",OPT,0
2021/22,South and Central Asia,"South and Central Asia, Unspecified",Undergraduate,0
2021/22,South and Central Asia,Sri Lanka,Graduate,1808
2021/22,South and Central Asia,Sri Lanka,Non-Degree,88
2021/22,South and Central Asia,Sri Lanka,OPT,560
2021/22,South and Central Asia,Sri Lanka,Undergraduate,472
2021/22,South and Central Asia,Tajikistan,Graduate,46
2021/22,South and Central Asia,Tajikistan,Non-Degree,11
2021/22,South and Central Asia,Tajikistan,OPT,23
2021/22,South and Central Asia,Tajikistan,Undergraduate,103
2021/22,South and Central Asia,Turkmenistan,Graduate,48
2021/22,South and Central Asia,Turkmenistan,Non-Degree,5
2021/22,South and Central Asia,Turkmenistan,OPT,48
2021/22,South and Central Asia,Turkmenistan,Undergraduate,122
2021/22,South and Central Asia,Uzbekistan,Graduate,198
2021/22,South and Central Asia,Uzbekistan,Non-Degree,45
2021/22,South and Central Asia,Uzbekistan,OPT,78
2021/22,South and Central Asia,Uzbekistan,Undergraduate,310
2021/22,Southeast Asia,Brunei,Graduate,12
2021/22,Southeast Asia,Brunei,Non-Degree,1
2021/22,Southeast Asia,Brunei,OPT,7
2021/22,Southeast Asia,Brunei,Undergraduate,22
2021/22,Southeast Asia,Burma/Myanmar,Graduate,307
2021/22,Southeast Asia,Burma/Myanmar,Non-Degree,74
2021/22,Southeast Asia,Burma/Myanmar,OPT,224
2021/22,Southeast Asia,Burma/Myanmar,Undergraduate,1304
2021/22,Southeast Asia,Cambodia,Graduate,143
2021/22,Southeast Asia,Cambodia,Non-Degree,17
2021/22,Southeast Asia,Cambodia,OPT,61
2021/22,Southeast Asia,Cambodia,Undergraduate,654
2021/22,Southeast Asia,Indonesia,Graduate,1831
2021/22,Southeast Asia,Indonesia,Non-Degree,295
2021/22,Southeast Asia,Indonesia,OPT,1370
2021/22,Southeast Asia,Indonesia,Undergraduate,4507
2021/22,Southeast Asia,Laos,Graduate,16
2021/22,Southeast Asia,Laos,Non-Degree,5
2021/22,Southeast Asia,Laos,OPT,10
2021/22,Southeast Asia,Laos,Undergraduate,70
2021/22,Southeast Asia,Malaysia,Graduate,1029
2021/22,Southeast Asia,Malaysia,Non-Degree,48
2021/22,Southeast Asia,Malaysia,OPT,1186
2021/22,Southeast Asia,Malaysia,Undergraduate,2670
2021/22,Southeast Asia,Philippines,Graduate,1236
2021/22,Southeast Asia,Philippines,Non-Degree,74
2021/22,Southeast Asia,Philippines,OPT,423
2021/22,Southeast Asia,Philippines,Undergraduate,1545
2021/22,Southeast Asia,Singapore,Graduate,1446
2021/22,Southeast Asia,Singapore,Non-Degree,73
2021/22,Southeast Asia,Singapore,OPT,732
2021/22,Southeast Asia,Singapore,Undergraduate,1650
2021/22,Southeast Asia,"Southeast Asia, Unspecified",Graduate,0
2021/22,Southeast Asia,"Southeast Asia, Unspecified",Non-Degree,0
2021/22,Southeast Asia,"Southeast Asia, Unspecified",OPT,0
2021/22,Southeast Asia,"Southeast Asia, Unspecified",Undergraduate,0
2021/22,Southeast Asia,Thailand,Graduate,1772
2021/22,Southeast Asia,Thailand,Non-Degree,184
2021/22,Southeast Asia,Thailand,OPT,784
2021/22,Southeast Asia,Thailand,Undergraduate,2267
2021/22,Southeast Asia,TimorLeste,Graduate,9
2021/22,Southeast Asia,TimorLeste,Non-Degree,1
2021/22,Southeast Asia,TimorLeste,OPT,3
2021/22,Southeast Asia,TimorLeste,Undergraduate,16
2021/22,Southeast Asia,Vietnam,Graduate,3596
2021/22,Southeast Asia,Vietnam,Non-Degree,429
2021/22,Southeast Asia,Vietnam,OPT,2741
2021/22,Southeast Asia,Vietnam,Undergraduate,13947
2021/22,Southern Africa,Angola,Graduate,90
2021/22,Southern Africa,Angola,Non-Degree,21
2021/22,Southern Africa,Angola,OPT,111
2021/22,Southern Africa,Angola,Undergraduate,319
2021/22,Southern Africa,Botswana,Graduate,76
2021/22,Southern Africa,Botswana,Non-Degree,2
2021/22,Southern Africa,Botswana,OPT,31
2021/22,Southern Africa,Botswana,Undergraduate,122
2021/22,Southern Africa,Comoros,Graduate,10
2021/22,Southern Africa,Comoros,Non-Degree,2
2021/22,Southern Africa,Comoros,OPT,2
2021/22,Southern Africa,Comoros,Undergraduate,7
2021/22,Southern Africa,Eswatini,Graduate,42
2021/22,Southern Africa,Eswatini,Non-Degree,0
2021/22,Southern Africa,Eswatini,OPT,32
2021/22,Southern Africa,Eswatini,Undergraduate,95
2021/22,Southern Africa,Lesotho,Graduate,25
2021/22,Southern Africa,Lesotho,Non-Degree,0
2021/22,Southern Africa,Lesotho,OPT,14
2021/22,Southern Africa,Lesotho,Undergraduate,31
2021/22,Southern Africa,Madagascar,Graduate,72
2021/22,Southern Africa,Madagascar,Non-Degree,8
2021/22,Southern Africa,Madagascar,OPT,24
2021/22,Southern Africa,Madagascar,Undergraduate,105
2021/22,Southern Africa,Malawi,Graduate,146
2021/22,Southern Africa,Malawi,Non-Degree,8
2021/22,Southern Africa,Malawi,OPT,48
2021/22,Southern Africa,Malawi,Undergraduate,140
2021/22,Southern Africa,Mauritius,Graduate,71
2021/22,Southern Africa,Mauritius,Non-Degree,2
2021/22,Southern Africa,Mauritius,OPT,64
2021/22,Southern Africa,Mauritius,Undergraduate,144
2021/22,Southern Africa,Mozambique,Graduate,52
2021/22,Southern Africa,Mozambique,Non-Degree,6
2021/22,Southern Africa,Mozambique,OPT,15
2021/22,Southern Africa,Mozambique,Undergraduate,72
2021/22,Southern Africa,Namibia,Graduate,37
2021/22,Southern Africa,Namibia,Non-Degree,2
2021/22,Southern Africa,Namibia,OPT,21
2021/22,Southern Africa,Namibia,Undergraduate,47
2021/22,Southern Africa,Reunion,Graduate,1
2021/22,Southern Africa,Reunion,Non-Degree,0
2021/22,Southern Africa,Reunion,OPT,1
2021/22,Southern Africa,Reunion,Undergraduate,4
2021/22,Southern Africa,South Africa,Graduate,650
2021/22,Southern Africa,South Africa,Non-Degree,46
2021/22,Southern Africa,South Africa,OPT,285
2021/22,Southern Africa,South Africa,Undergraduate,1394
2021/22,Southern Africa,Zambia,Graduate,160
2021/22,Southern Africa,Zambia,Non-Degree,14
2021/22,Southern Africa,Zambia,OPT,75
2021/22,Southern Africa,Zambia,Undergraduate,263
2021/22,Southern Africa,Zimbabwe,Graduate,444
2021/22,Southern Africa,Zimbabwe,Non-Degree,82
2021/22,Southern Africa,Zimbabwe,OPT,242
2021/22,Southern Africa,Zimbabwe,Undergraduate,739
2021/22,Stateless,Stateless,Graduate,3
2021/22,Stateless,Stateless,Non-Degree,0
2021/22,Stateless,Stateless,OPT,7
2021/22,Stateless,Stateless,Undergraduate,2
2021/22,West Africa,Benin,Graduate,76
2021/22,West Africa,Benin,Non-Degree,11
2021/22,West Africa,Benin,OPT,21
2021/22,West Africa,Benin,Undergraduate,93
2021/22,West Africa,Burkina Faso,Graduate,96
2021/22,West Africa,Burkina Faso,Non-Degree,15
2021/22,West Africa,Burkina Faso,OPT,61
2021/22,West Africa,Burkina Faso,Undergraduate,195
2021/22,West Africa,Cabo Verde,Graduate,7
2021/22,West Africa,Cabo Verde,Non-Degree,2
2021/22,West Africa,Cabo Verde,OPT,8
2021/22,West Africa,Cabo Verde,Undergraduate,27
2021/22,West Africa,Côte d’Ivoire,Graduate,260
2021/22,West Africa,Côte d’Ivoire,Non-Degree,49
2021/22,West Africa,Côte d’Ivoire,OPT,188
2021/22,West Africa,Côte d’Ivoire,Undergraduate,537
2021/22,West Africa,"Gambia, The",Graduate,102
2021/22,West Africa,"Gambia, The",Non-Degree,4
2021/22,West Africa,"Gambia, The",OPT,31
2021/22,West Africa,"Gambia, The",Undergraduate,94
2021/22,West Africa,Ghana,Graduate,2984
2021/22,West Africa,Ghana,Non-Degree,40
2021/22,West Africa,Ghana,OPT,814
2021/22,West Africa,Ghana,Undergraduate,1078
2021/22,West Africa,Guinea,Graduate,13
2021/22,West Africa,Guinea,Non-Degree,6
2021/22,West Africa,Guinea,OPT,7
2021/22,West Africa,Guinea,Undergraduate,50
2021/22,West Africa,GuineaBissau,Graduate,0
2021/22,West Africa,GuineaBissau,Non-Degree,0
2021/22,West Africa,GuineaBissau,OPT,0
2021/22,West Africa,GuineaBissau,Undergraduate,8
2021/22,West Africa,Liberia,Graduate,106
2021/22,West Africa,Liberia,Non-Degree,4
2021/22,West Africa,Liberia,OPT,11
2021/22,West Africa,Liberia,Undergraduate,148
2021/22,West Africa,Mali,Graduate,58
2021/22,West Africa,Mali,Non-Degree,23
2021/22,West Africa,Mali,OPT,26
2021/22,West Africa,Mali,Undergraduate,147
2021/22,West Africa,Mauritania,Graduate,18
2021/22,West Africa,Mauritania,Non-Degree,3
2021/22,West Africa,Mauritania,OPT,5
2021/22,West Africa,Mauritania,Undergraduate,27
2021/22,West Africa,Niger,Graduate,62
2021/22,West Africa,Niger,Non-Degree,9
2021/22,West Africa,Niger,OPT,47
2021/22,West Africa,Niger,Undergraduate,128
2021/22,West Africa,Nigeria,Graduate,7212
2021/22,West Africa,Nigeria,Non-Degree,284
2021/22,West Africa,Nigeria,OPT,2413
2021/22,West Africa,Nigeria,Undergraduate,4529
2021/22,West Africa,Saint Helena,Graduate,0
2021/22,West Africa,Saint Helena,Non-Degree,0
2021/22,West Africa,Saint Helena,OPT,2
2021/22,West Africa,Saint Helena,Undergraduate,0
2021/22,West Africa,Senegal,Graduate,94
2021/22,West Africa,Senegal,Non-Degree,31
2021/22,West Africa,Senegal,OPT,59
2021/22,West Africa,Senegal,Undergraduate,261
2021/22,West Africa,Sierra Leone,Graduate,64
2021/22,West Africa,Sierra Leone,Non-Degree,2
2021/22,West Africa,Sierra Leone,OPT,26
2021/22,West Africa,Sierra Leone,Undergraduate,105
2021/22,West Africa,Togo,Graduate,49
2021/22,West Africa,Togo,Non-Degree,12
2021/22,West Africa,Togo,OPT,29
2021/22,West Africa,Togo,Undergraduate,103
2021/22,West Africa,"West Africa, Unspecified",Graduate,0
2021/22,West Africa,"West Africa, Unspecified",Non-Degree,0
2021/22,West Africa,"West Africa, Unspecified",OPT,0
2021/22,West Africa,"West Africa, Unspecified",Undergraduate,0
2022/23,"Africa, Subsaharan","Africa, Subsaharan, Unspecified",Graduate,0
2022/23,"Africa, Subsaharan","Africa, Subsaharan, Unspecified",Non-Degree,0
2022/23,"Africa, Subsaharan","Africa, Subsaharan, Unspecified",OPT,0
2022/23,"Africa, Subsaharan","Africa, Subsaharan, Unspecified",Undergraduate,0
2022/23,Asia,"Asia, Unspecified",Graduate,0
2022/23,Asia,"Asia, Unspecified",Non-Degree,0
2022/23,Asia,"Asia, Unspecified",OPT,0
2022/23,Asia,"Asia, Unspecified",Undergraduate,0
2022/23,Caribbean,Anguilla,Graduate,2
2022/23,Caribbean,Anguilla,Non-Degree,0
2022/23,Caribbean,Anguilla,OPT,2
2022/23,Caribbean,Anguilla,Undergraduate,11
2022/23,Caribbean,Antigua and Barbuda,Graduate,45
2022/23,Caribbean,Antigua and Barbuda,Non-Degree,3
2022/23,Caribbean,Antigua and Barbuda,OPT,20
2022/23,Caribbean,Antigua and Barbuda,Undergraduate,100
2022/23,Caribbean,Aruba,Graduate,5
2022/23,Caribbean,Aruba,Non-Degree,2
2022/23,Caribbean,Aruba,OPT,4
2022/23,Caribbean,Aruba,Undergraduate,47
2022/23,Caribbean,Bahamas,Graduate,564
2022/23,Caribbean,Bahamas,Non-Degree,55
2022/23,Caribbean,Bahamas,OPT,301
2022/23,Caribbean,Bahamas,Undergraduate,1686
2022/23,Caribbean,Barbados,Graduate,68
2022/23,Caribbean,Barbados,Non-Degree,4
2022/23,Caribbean,Barbados,OPT,43
2022/23,Caribbean,Barbados,Undergraduate,172
2022/23,Caribbean,Bermuda,Graduate,35
2022/23,Caribbean,Bermuda,Non-Degree,3
2022/23,Caribbean,Bermuda,OPT,16
2022/23,Caribbean,Bermuda,Undergraduate,174
2022/23,Caribbean,British Virgin Islands,Graduate,13
2022/23,Caribbean,British Virgin Islands,Non-Degree,1
2022/23,Caribbean,British Virgin Islands,OPT,3
2022/23,Caribbean,British Virgin Islands,Undergraduate,65
2022/23,Caribbean,"Caribbean, Unspecified",Graduate,0
2022/23,Caribbean,"Caribbean, Unspecified",Non-Degree,2
2022/23,Caribbean,"Caribbean, Unspecified",OPT,0
2022/23,Caribbean,"Caribbean, Unspecified",Undergraduate,1
2022/23,Caribbean,Cayman Islands,Graduate,16
2022/23,Caribbean,Cayman Islands,Non-Degree,1
2022/23,Caribbean,Cayman Islands,OPT,4
2022/23,Caribbean,Cayman Islands,Undergraduate,124
2022/23,Caribbean,Cuba,Graduate,70
2022/23,Caribbean,Cuba,Non-Degree,8
2022/23,Caribbean,Cuba,OPT,4
2022/23,Caribbean,Cuba,Undergraduate,31
2022/23,Caribbean,Curacao,Graduate,5
2022/23,Caribbean,Curacao,Non-Degree,2
2022/23,Caribbean,Curacao,OPT,9
2022/23,Caribbean,Curacao,Undergraduate,38
2022/23,Caribbean,Dominica,Graduate,144
2022/23,Caribbean,Dominica,Non-Degree,9
2022/23,Caribbean,Dominica,OPT,96
2022/23,Caribbean,Dominica,Undergraduate,210
2022/23,Caribbean,Dominican Republic,Graduate,329
2022/23,Caribbean,Dominican Republic,Non-Degree,39
2022/23,Caribbean,Dominican Republic,OPT,206
2022/23,Caribbean,Dominican Republic,Undergraduate,940
2022/23,Caribbean,Grenada,Graduate,45
2022/23,Caribbean,Grenada,Non-Degree,1
2022/23,Caribbean,Grenada,OPT,14
2022/23,Caribbean,Grenada,Undergraduate,69
2022/23,Caribbean,Guadeloupe,Graduate,11
2022/23,Caribbean,Guadeloupe,Non-Degree,1
2022/23,Caribbean,Guadeloupe,OPT,4
2022/23,Caribbean,Guadeloupe,Undergraduate,9
2022/23,Caribbean,Haiti,Graduate,240
2022/23,Caribbean,Haiti,Non-Degree,72
2022/23,Caribbean,Haiti,OPT,94
2022/23,Caribbean,Haiti,Undergraduate,609
2022/23,Caribbean,Jamaica,Graduate,754
2022/23,Caribbean,Jamaica,Non-Degree,41
2022/23,Caribbean,Jamaica,OPT,358
2022/23,Caribbean,Jamaica,Undergraduate,1775
2022/23,Caribbean,Martinique,Graduate,2
2022/23,Caribbean,Martinique,Non-Degree,1
2022/23,Caribbean,Martinique,OPT,0
2022/23,Caribbean,Martinique,Undergraduate,2
2022/23,Caribbean,Montserrat,Graduate,1
2022/23,Caribbean,Montserrat,Non-Degree,0
2022/23,Caribbean,Montserrat,OPT,1
2022/23,Caribbean,Montserrat,Undergraduate,2
2022/23,Caribbean,Netherlands Antilles,Undergraduate,0
2022/23,Caribbean,Sint Maarten,Graduate,8
2022/23,Caribbean,Sint Maarten,Non-Degree,0
2022/23,Caribbean,Sint Maarten,OPT,1
2022/23,Caribbean,Sint Maarten,Undergraduate,81
2022/23,Caribbean,St. Kitts and Nevis,Graduate,51
2022/23,Caribbean,St. Kitts and Nevis,Non-Degree,8
2022/23,Caribbean,St. Kitts and Nevis,OPT,23
2022/23,Caribbean,St. Kitts and Nevis,Undergraduate,104
2022/23,Caribbean,St. Lucia,Graduate,70
2022/23,Caribbean,St. Lucia,Non-Degree,2
2022/23,Caribbean,St. Lucia,OPT,25
2022/23,Caribbean,St. Lucia,Undergraduate,104
2022/23,Caribbean,St. Vincent and the Grenadines,Graduate,27
2022/23,Caribbean,St. Vincent and the Grenadines,Non-Degree,2
2022/23,Caribbean,St. Vincent and the Grenadines,OPT,13
2022/23,Caribbean,St. Vincent and the Grenadines,Undergraduate,51
2022/23,Caribbean,Trinidad and Tobago,Graduate,334
2022/23,Caribbean,Trinidad and Tobago,Non-Degree,14
2022/23,Caribbean,Trinidad and Tobago,OPT,185
2022/23,Caribbean,Trinidad and Tobago,Undergraduate,715
2022/23,Caribbean,Turks and Caicos,Graduate,6
2022/23,Caribbean,Turks and Caicos,Non-Degree,0
2022/23,Caribbean,Turks and Caicos,OPT,6
2022/23,Caribbean,Turks and Caicos,Undergraduate,24
2022/23,Central Africa,Cameroon,Graduate,363
2022/23,Central Africa,Cameroon,Non-Degree,34
2022/23,Central Africa,Cameroon,OPT,153
2022/23,Central Africa,Cameroon,Undergraduate,536
2022/23,Central Africa,"Central Africa, Unspecified",Graduate,0
2022/23,Central Africa,"Central Africa, Unspecified",Non-Degree,0
2022/23,Central Africa,"Central Africa, Unspecified",OPT,0
2022/23,Central Africa,"Central Africa, Unspecified",Undergraduate,0
2022/23,Central Africa,Central African Republic,Graduate,1
2022/23,Central Africa,Central African Republic,Non-Degree,3
2022/23,Central Africa,Central African Republic,OPT,0
2022/23,Central Africa,Central African Republic,Undergraduate,7
2022/23,Central Africa,Chad,Graduate,19
